from,to,anno,tipo,sigla_prov_from,cod_prov_from,sigla_prov_to,cod_prov_to,data_evento
006113,006113,2025,CD-Cambio denominazione,AL,006,AL,006,10/10/2025
090001,113001,2025,AP-Cambio appartenenza Provincia,SS,090,OT,113,17/07/2025
090002,113003,2025,AP-Cambio appartenenza Provincia,SS,090,OT,113,17/07/2025
090003,112001,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090004,112002,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090005,112003,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090006,113004,2025,AP-Cambio appartenenza Provincia,SS,090,OT,113,17/07/2025
090007,112004,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090008,112005,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090009,113006,2025,AP-Cambio appartenenza Provincia,SS,090,OT,113,17/07/2025
090010,112006,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090011,112007,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090012,112008,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090013,112009,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090014,113007,2025,AP-Cambio appartenenza Provincia,SS,090,OT,113,17/07/2025
090015,112010,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090016,112011,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090017,113008,2025,AP-Cambio appartenenza Provincia,SS,090,OT,113,17/07/2025
090018,112012,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090019,112013,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090020,112014,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090021,113010,2025,AP-Cambio appartenenza Provincia,SS,090,OT,113,17/07/2025
090022,112015,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090023,112016,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090024,112017,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090025,112018,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090026,112019,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090027,112020,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090028,112022,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090029,112023,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090030,112024,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090031,112025,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090032,112026,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090033,112027,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090034,112028,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090035,113012,2025,AP-Cambio appartenenza Provincia,SS,090,OT,113,17/07/2025
090036,113014,2025,AP-Cambio appartenenza Provincia,SS,090,OT,113,17/07/2025
090037,113015,2025,AP-Cambio appartenenza Provincia,SS,090,OT,113,17/07/2025
090038,112029,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090039,112030,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090040,112031,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090041,113016,2025,AP-Cambio appartenenza Provincia,SS,090,OT,113,17/07/2025
090042,112032,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090043,112033,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090044,112034,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090045,112035,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090046,112036,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090047,113017,2025,AP-Cambio appartenenza Provincia,SS,090,OT,113,17/07/2025
090048,112037,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090049,113018,2025,AP-Cambio appartenenza Provincia,SS,090,OT,113,17/07/2025
090050,112038,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090051,112039,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090052,112040,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090053,112041,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090054,113020,2025,AP-Cambio appartenenza Provincia,SS,090,OT,113,17/07/2025
090055,112042,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090056,112043,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090057,112044,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090058,112045,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090059,112046,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090060,112047,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090061,112048,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090062,113002,2025,AP-Cambio appartenenza Provincia,SS,090,OT,113,17/07/2025
090063,113022,2025,AP-Cambio appartenenza Provincia,SS,090,OT,113,17/07/2025
090064,112050,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090065,112051,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090066,112052,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090067,112053,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090068,112054,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090069,112055,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090070,113025,2025,AP-Cambio appartenenza Provincia,SS,090,OT,113,17/07/2025
090071,112058,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090072,112059,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090073,112060,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090074,113026,2025,AP-Cambio appartenenza Provincia,SS,090,OT,113,17/07/2025
090075,112061,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090076,112062,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090077,112063,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090078,112066,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090079,112064,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090080,113024,2025,AP-Cambio appartenenza Provincia,SS,090,OT,113,17/07/2025
090081,113005,2025,AP-Cambio appartenenza Provincia,SS,090,OT,113,17/07/2025
090082,112065,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090083,113011,2025,AP-Cambio appartenenza Provincia,SS,090,OT,113,17/07/2025
090084,113013,2025,AP-Cambio appartenenza Provincia,SS,090,OT,113,17/07/2025
090085,113023,2025,AP-Cambio appartenenza Provincia,SS,090,OT,113,17/07/2025
090086,112057,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090087,112049,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090088,112021,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090089,112056,2025,RN-Rinumerazione del codice statistico,SS,090,SS,312,17/07/2025
090090,113019,2025,AP-Cambio appartenenza Provincia,SS,090,OT,113,17/07/2025
090091,113009,2025,AP-Cambio appartenenza Provincia,SS,090,OT,113,17/07/2025
090092,113021,2025,AP-Cambio appartenenza Provincia,SS,090,OT,113,17/07/2025
091001,114001,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091002,116001,2025,AP-Cambio appartenenza Provincia,NU,091,OG,116,17/07/2025
091003,114002,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091004,114003,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091005,116002,2025,AP-Cambio appartenenza Provincia,NU,091,OG,116,17/07/2025
091006,116003,2025,AP-Cambio appartenenza Provincia,NU,091,OG,116,17/07/2025
091007,114004,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091008,114005,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091009,114006,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091010,114007,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091011,114008,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091012,114009,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091016,114010,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091017,114011,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091018,114012,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091019,116005,2025,AP-Cambio appartenenza Provincia,NU,091,OG,116,17/07/2025
091024,114013,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091025,114014,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091026,116006,2025,AP-Cambio appartenenza Provincia,NU,091,OG,116,17/07/2025
091027,114015,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091028,114016,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091031,116007,2025,AP-Cambio appartenenza Provincia,NU,091,OG,116,17/07/2025
091032,116008,2025,AP-Cambio appartenenza Provincia,NU,091,OG,116,17/07/2025
091033,114017,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091035,116009,2025,AP-Cambio appartenenza Provincia,NU,091,OG,116,17/07/2025
091037,116010,2025,AP-Cambio appartenenza Provincia,NU,091,OG,116,17/07/2025
091038,114018,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091039,116011,2025,AP-Cambio appartenenza Provincia,NU,091,OG,116,17/07/2025
091040,114019,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091041,114020,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091042,116012,2025,AP-Cambio appartenenza Provincia,NU,091,OG,116,17/07/2025
091043,114022,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091044,114023,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091046,114024,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091047,114025,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091050,114026,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091051,114027,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091055,114028,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091056,114029,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091057,114030,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091058,114031,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091059,114032,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091060,114033,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091061,114034,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091062,114035,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091063,114036,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091064,114037,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091066,114038,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091067,114039,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091068,114040,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091069,116013,2025,AP-Cambio appartenenza Provincia,NU,091,OG,116,17/07/2025
091070,114041,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091071,114042,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091072,116014,2025,AP-Cambio appartenenza Provincia,NU,091,OG,116,17/07/2025
091073,114043,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091077,114044,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091083,114046,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091084,114047,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091085,114048,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091086,114049,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091088,116015,2025,AP-Cambio appartenenza Provincia,NU,091,OG,116,17/07/2025
091089,116016,2025,AP-Cambio appartenenza Provincia,NU,091,OG,116,17/07/2025
091090,114050,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091091,114051,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091093,114052,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091094,114053,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
091095,116017,2025,AP-Cambio appartenenza Provincia,NU,091,OG,116,17/07/2025
091097,116018,2025,AP-Cambio appartenenza Provincia,NU,091,OG,116,17/07/2025
091098,116019,2025,AP-Cambio appartenenza Provincia,NU,091,OG,116,17/07/2025
091099,116020,2025,AP-Cambio appartenenza Provincia,NU,091,OG,116,17/07/2025
091100,116021,2025,AP-Cambio appartenenza Provincia,NU,091,OG,116,17/07/2025
091101,116022,2025,AP-Cambio appartenenza Provincia,NU,091,OG,116,17/07/2025
091103,116004,2025,AP-Cambio appartenenza Provincia,NU,091,OG,116,17/07/2025
091104,114021,2025,RN-Rinumerazione del codice statistico,NU,091,NU,114,17/07/2025
092003,118002,2025,RN-Rinumerazione del codice statistico,CA,292,CA,318,17/07/2025
092009,118006,2025,RN-Rinumerazione del codice statistico,CA,292,CA,318,17/07/2025
092011,118007,2025,RN-Rinumerazione del codice statistico,CA,292,CA,318,17/07/2025
092015,118009,2025,RN-Rinumerazione del codice statistico,CA,292,CA,318,17/07/2025
092037,118026,2025,RN-Rinumerazione del codice statistico,CA,292,CA,318,17/07/2025
092050,118037,2025,RN-Rinumerazione del codice statistico,CA,292,CA,318,17/07/2025
092051,118038,2025,RN-Rinumerazione del codice statistico,CA,292,CA,318,17/07/2025
092066,118047,2025,RN-Rinumerazione del codice statistico,CA,292,CA,318,17/07/2025
092068,118048,2025,RN-Rinumerazione del codice statistico,CA,292,CA,318,17/07/2025
092074,118053,2025,RN-Rinumerazione del codice statistico,CA,292,CA,318,17/07/2025
092075,118054,2025,RN-Rinumerazione del codice statistico,CA,292,CA,318,17/07/2025
092080,118058,2025,RN-Rinumerazione del codice statistico,CA,292,CA,318,17/07/2025
092090,118064,2025,RN-Rinumerazione del codice statistico,CA,292,CA,318,17/07/2025
092099,118066,2025,RN-Rinumerazione del codice statistico,CA,292,CA,318,17/07/2025
092105,118039,2025,RN-Rinumerazione del codice statistico,CA,292,CA,318,17/07/2025
092108,118014,2025,RN-Rinumerazione del codice statistico,CA,292,CA,318,17/07/2025
092109,118028,2025,RN-Rinumerazione del codice statistico,CA,292,CA,318,17/07/2025
095001,115001,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095002,115002,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095003,115003,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095004,115004,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095005,115005,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095006,115006,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095007,115007,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095008,115008,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095009,115009,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095010,115010,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095011,115011,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095012,115012,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095013,115013,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095014,115014,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095015,115015,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095016,115016,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095017,115018,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095018,115019,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095019,115020,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095020,115023,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095021,115024,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095022,115025,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095023,115026,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095024,115027,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095025,115030,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095026,115031,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095027,115032,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095028,115034,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095029,115035,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095030,115037,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095031,115038,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095032,115039,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095033,115040,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095034,115041,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095035,115042,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095036,115043,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095037,115044,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095038,115045,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095039,115046,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095040,115047,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095041,115048,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095042,115049,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095043,115050,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095044,115051,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095045,115053,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095046,115054,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095047,115056,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095048,115082,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095049,115057,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095050,115055,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095051,115058,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095052,115059,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095053,115060,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095054,115061,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095055,115062,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095056,115063,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095057,115064,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095058,115066,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095059,115067,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095060,115068,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095061,115069,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095062,115071,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095063,115072,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095064,115074,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095065,115075,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095066,115077,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095067,115078,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095068,115079,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095069,115080,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095070,115081,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095071,115084,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095072,115085,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095073,115083,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095074,115086,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095075,115087,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095076,115065,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095077,115021,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095078,115070,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095079,115017,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095080,115022,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095082,115028,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095083,115029,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095084,115033,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095085,115036,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095086,115052,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095087,115073,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
095088,115076,2025,RN-Rinumerazione del codice statistico,OR,095,OR,115,17/07/2025
111001,117001,2025,AP-Cambio appartenenza Provincia,SU,111,VS,117,17/07/2025
111002,118001,2025,AP-Cambio appartenenza Provincia,SU,111,CA,318,17/07/2025
111003,118003,2025,AP-Cambio appartenenza Provincia,SU,111,CA,318,17/07/2025
111004,118004,2025,AP-Cambio appartenenza Provincia,SU,111,CA,318,17/07/2025
111005,117002,2025,AP-Cambio appartenenza Provincia,SU,111,VS,117,17/07/2025
111006,119001,2025,AP-Cambio appartenenza Provincia,SU,111,CI,119,17/07/2025
111007,118005,2025,AP-Cambio appartenenza Provincia,SU,111,CA,318,17/07/2025
111008,119002,2025,AP-Cambio appartenenza Provincia,SU,111,CI,119,17/07/2025
111009,119003,2025,AP-Cambio appartenenza Provincia,SU,111,CI,119,17/07/2025
111010,119004,2025,AP-Cambio appartenenza Provincia,SU,111,CI,119,17/07/2025
111011,118008,2025,AP-Cambio appartenenza Provincia,SU,111,CA,318,17/07/2025
111012,117003,2025,AP-Cambio appartenenza Provincia,SU,111,VS,117,17/07/2025
111013,118010,2025,AP-Cambio appartenenza Provincia,SU,111,CA,318,17/07/2025
111014,118011,2025,AP-Cambio appartenenza Provincia,SU,111,CA,318,17/07/2025
111015,118012,2025,AP-Cambio appartenenza Provincia,SU,111,CA,318,17/07/2025
111016,119005,2025,AP-Cambio appartenenza Provincia,SU,111,CI,119,17/07/2025
111017,118013,2025,AP-Cambio appartenenza Provincia,SU,111,CA,318,17/07/2025
111018,118015,2025,AP-Cambio appartenenza Provincia,SU,111,CA,318,17/07/2025
111019,118016,2025,AP-Cambio appartenenza Provincia,SU,111,CA,318,17/07/2025
111020,118017,2025,AP-Cambio appartenenza Provincia,SU,111,CA,318,17/07/2025
111021,119006,2025,AP-Cambio appartenenza Provincia,SU,111,CI,119,17/07/2025
111022,117004,2025,AP-Cambio appartenenza Provincia,SU,111,VS,117,17/07/2025
111023,118018,2025,AP-Cambio appartenenza Provincia,SU,111,CA,318,17/07/2025
111024,117005,2025,AP-Cambio appartenenza Provincia,SU,111,VS,117,17/07/2025
111025,118019,2025,AP-Cambio appartenenza Provincia,SU,111,CA,318,17/07/2025
111026,118020,2025,AP-Cambio appartenenza Provincia,SU,111,CA,318,17/07/2025
111027,117006,2025,AP-Cambio appartenenza Provincia,SU,111,VS,117,17/07/2025
111028,119007,2025,AP-Cambio appartenenza Provincia,SU,111,CI,119,17/07/2025
111029,118021,2025,AP-Cambio appartenenza Provincia,SU,111,CA,318,17/07/2025
111030,119008,2025,AP-Cambio appartenenza Provincia,SU,111,CI,119,17/07/2025
111031,117007,2025,AP-Cambio appartenenza Provincia,SU,111,VS,117,17/07/2025
111032,118022,2025,AP-Cambio appartenenza Provincia,SU,111,CA,318,17/07/2025
111033,118023,2025,AP-Cambio appartenenza Provincia,SU,111,CA,318,17/07/2025
111034,117008,2025,AP-Cambio appartenenza Provincia,SU,111,VS,117,17/07/2025
111035,119009,2025,AP-Cambio appartenenza Provincia,SU,111,CI,119,17/07/2025
111036,118024,2025,AP-Cambio appartenenza Provincia,SU,111,CA,318,17/07/2025
111037,117009,2025,AP-Cambio appartenenza Provincia,SU,111,VS,117,17/07/2025
111038,117010,2025,AP-Cambio appartenenza Provincia,SU,111,VS,117,17/07/2025
111039,118025,2025,AP-Cambio appartenenza Provincia,SU,111,CA,318,17/07/2025
111040,119010,2025,AP-Cambio appartenenza Provincia,SU,111,CI,119,17/07/2025
111041,118027,2025,AP-Cambio appartenenza Provincia,SU,111,CA,318,17/07/2025
111042,118029,2025,AP-Cambio appartenenza Provincia,SU,111,CA,318,17/07/2025
111043,119011,2025,AP-Cambio appartenenza Provincia,SU,111,CI,119,17/07/2025
111044,119012,2025,AP-Cambio appartenenza Provincia,SU,111,CI,119,17/07/2025
111045,118030,2025,AP-Cambio appartenenza Provincia,SU,111,CA,318,17/07/2025
111046,118031,2025,AP-Cambio appartenenza Provincia,SU,111,CA,318,17/07/2025
111047,118032,2025,AP-Cambio appartenenza Provincia,SU,111,CA,318,17/07/2025
111048,118033,2025,AP-Cambio appartenenza Provincia,SU,111,CA,318,17/07/2025
111049,119013,2025,AP-Cambio appartenenza Provincia,SU,111,CI,119,17/07/2025
111050,118034,2025,AP-Cambio appartenenza Provincia,SU,111,CA,318,17/07/2025
111051,118035,2025,AP-Cambio appartenenza Provincia,SU,111,CA,318,17/07/2025
111052,117011,2025,AP-Cambio appartenenza Provincia,SU,111,VS,117,17/07/2025
111053,117012,2025,AP-Cambio appartenenza Provincia,SU,111,VS,117,17/07/2025
