event_id,tipo_var,anno_evento,data_evento,sigla_prov_from,cod_prov_from,sigla_prov_to,cod_prov_to,from,to
EV_2017_ES-Estinzione_043001_043017_01-01-2017,ES-Estinzione,2017,01/01/2017,MC,043,MC,043,043001,043017
EV_2017_AQES-Acquisizione_per_estinzione_043017_043001_01-01-2017,AQES-Acquisizione per estinzione,2017,01/01/2017,MC,043,MC,043,043017,043001
EV_2017_ES-Estinzione_043018_043058_01-01-2017,ES-Estinzione,2017,01/01/2017,MC,043,MC,043,043018,043058
EV_2017_ES-Estinzione_043037_043058_01-01-2017,ES-Estinzione,2017,01/01/2017,MC,043,MC,043,043037,043058
EV_2017_CS-Costituzione_043058_043018_01-01-2017,CS-Costituzione,2017,01/01/2017,MC,043,MC,043,043058,043018
EV_2017_CS-Costituzione_043058_043037_01-01-2017,CS-Costituzione,2017,01/01/2017,MC,043,MC,043,043058,043037
EV_2017_ES-Estinzione_047001_047023_01-01-2017,ES-Estinzione,2017,01/01/2017,PT,047,PT,047,047001,047023
EV_2017_ES-Estinzione_047004_047023_01-01-2017,ES-Estinzione,2017,01/01/2017,PT,047,PT,047,047004,047023
EV_2017_ES-Estinzione_047015_047024_01-01-2017,ES-Estinzione,2017,01/01/2017,PT,047,PT,047,047015,047024
EV_2017_ES-Estinzione_047019_047024_01-01-2017,ES-Estinzione,2017,01/01/2017,PT,047,PT,047,047019,047024
EV_2017_CS-Costituzione_047023_047001_01-01-2017,CS-Costituzione,2017,01/01/2017,PT,047,PT,047,047023,047001
EV_2017_CS-Costituzione_047023_047004_01-01-2017,CS-Costituzione,2017,01/01/2017,PT,047,PT,047,047023,047004
EV_2017_CS-Costituzione_047024_047015_01-01-2017,CS-Costituzione,2017,01/01/2017,PT,047,PT,047,047024,047015
EV_2017_CS-Costituzione_047024_047019_01-01-2017,CS-Costituzione,2017,01/01/2017,PT,047,PT,047,047024,047019
EV_2017_ES-Estinzione_052014_052037_01-01-2017,ES-Estinzione,2017,01/01/2017,SI,052,SI,052,052014,052037
EV_2017_ES-Estinzione_052029_052037_01-01-2017,ES-Estinzione,2017,01/01/2017,SI,052,SI,052,052029,052037
EV_2017_CS-Costituzione_052037_052014_01-01-2017,CS-Costituzione,2017,01/01/2017,SI,052,SI,052,052037,052014
EV_2017_CS-Costituzione_052037_052029_01-01-2017,CS-Costituzione,2017,01/01/2017,SI,052,SI,052,052037,052029
EV_2017_AQES-Acquisizione_per_estinzione_096042_096061_01-01-2017,AQES-Acquisizione per estinzione,2017,01/01/2017,BI,096,BI,096,096042,096061
EV_2017_ES-Estinzione_096061_096042_01-01-2017,ES-Estinzione,2017,01/01/2017,BI,096,BI,096,096061,096042
EV_2016_CD-Cambio_denominazione_023030_023030_24-12-2016,CD-Cambio denominazione,2016,24/12/2016,VR,023,VR,023,023030,023030
EV_2016_ES-Estinzione_022099_022240_01-07-2016,ES-Estinzione,2016,01/07/2016,TN,022,TN,022,022099,022240
EV_2016_AQES-Acquisizione_per_estinzione_022240_022099_01-07-2016,AQES-Acquisizione per estinzione,2016,01/07/2016,TN,022,TN,022,022240,022099
EV_2016_CD-Cambio_denominazione_065025_065025_10-06-2016,CD-Cambio denominazione,2016,10/06/2016,SA,065,SA,065,065025,065025
EV_2016_AP-Cambio_appartenenza_Provincia_092002_111002_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092002,111002
EV_2016_AP-Cambio_appartenenza_Provincia_092004_111003_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092004,111003
EV_2016_AP-Cambio_appartenenza_Provincia_092005_111004_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092005,111004
EV_2016_AP-Cambio_appartenenza_Provincia_092008_111007_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092008,111007
EV_2016_AP-Cambio_appartenenza_Provincia_092016_111013_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092016,111013
EV_2016_AP-Cambio_appartenenza_Provincia_092017_111014_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092017,111014
EV_2016_AP-Cambio_appartenenza_Provincia_092018_111015_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092018,111015
EV_2016_AP-Cambio_appartenenza_Provincia_092020_111017_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092020,111017
EV_2016_AP-Cambio_appartenenza_Provincia_092024_111026_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092024,111026
EV_2016_AP-Cambio_appartenenza_Provincia_092027_111029_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092027,111029
EV_2016_AP-Cambio_appartenenza_Provincia_092030_111032_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092030,111032
EV_2016_AP-Cambio_appartenenza_Provincia_092031_111033_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092031,111033
EV_2016_AP-Cambio_appartenenza_Provincia_092036_111039_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092036,111039
EV_2016_AP-Cambio_appartenenza_Provincia_092038_111041_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092038,111041
EV_2016_AP-Cambio_appartenenza_Provincia_092039_111042_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092039,111042
EV_2016_AP-Cambio_appartenenza_Provincia_092042_111047_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092042,111047
EV_2016_AP-Cambio_appartenenza_Provincia_092044_111051_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092044,111051
EV_2016_AP-Cambio_appartenenza_Provincia_092048_111055_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092048,111055
EV_2016_AP-Cambio_appartenenza_Provincia_092053_111060_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092053,111060
EV_2016_AP-Cambio_appartenenza_Provincia_092054_111061_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092054,111061
EV_2016_AP-Cambio_appartenenza_Provincia_092058_111064_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092058,111064
EV_2016_AP-Cambio_appartenenza_Provincia_092059_111065_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092059,111065
EV_2016_AP-Cambio_appartenenza_Provincia_092061_111069_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092061,111069
EV_2016_AP-Cambio_appartenenza_Provincia_092064_111066_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092064,111066
EV_2016_AP-Cambio_appartenenza_Provincia_092069_111074_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092069,111074
EV_2016_AP-Cambio_appartenenza_Provincia_092070_111075_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092070,111075
EV_2016_AP-Cambio_appartenenza_Provincia_092071_111076_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092071,111076
EV_2016_AP-Cambio_appartenenza_Provincia_092078_111084_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092078,111084
EV_2016_AP-Cambio_appartenenza_Provincia_092079_111085_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092079,111085
EV_2016_AP-Cambio_appartenenza_Provincia_092081_111086_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092081,111086
EV_2016_AP-Cambio_appartenenza_Provincia_092082_111087_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092082,111087
EV_2016_AP-Cambio_appartenenza_Provincia_092083_111088_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092083,111088
EV_2016_AP-Cambio_appartenenza_Provincia_092084_111089_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092084,111089
EV_2016_AP-Cambio_appartenenza_Provincia_092088_111093_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092088,111093
EV_2016_AP-Cambio_appartenenza_Provincia_092091_111095_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092091,111095
EV_2016_AP-Cambio_appartenenza_Provincia_092097_111103_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092097,111103
EV_2016_AP-Cambio_appartenenza_Provincia_092098_111104_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092098,111104
EV_2016_AP-Cambio_appartenenza_Provincia_092100_111105_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092100,111105
EV_2016_AP-Cambio_appartenenza_Provincia_092101_111106_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092101,111106
EV_2016_AP-Cambio_appartenenza_Provincia_092102_111107_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092102,111107
EV_2016_AP-Cambio_appartenenza_Provincia_092106_111011_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092106,111011
EV_2016_AP-Cambio_appartenenza_Provincia_092110_111018_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092110,111018
EV_2016_AP-Cambio_appartenenza_Provincia_092111_111019_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092111,111019
EV_2016_AP-Cambio_appartenenza_Provincia_092112_111020_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092112,111020
EV_2016_AP-Cambio_appartenenza_Provincia_092113_111025_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092113,111025
EV_2016_AP-Cambio_appartenenza_Provincia_092114_111036_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092114,111036
EV_2016_AP-Cambio_appartenenza_Provincia_092115_111045_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092115,111045
EV_2016_AP-Cambio_appartenenza_Provincia_092116_111046_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092116,111046
EV_2016_AP-Cambio_appartenenza_Provincia_092117_111048_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092117,111048
EV_2016_AP-Cambio_appartenenza_Provincia_092118_111050_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092118,111050
EV_2016_AP-Cambio_appartenenza_Provincia_092119_111058_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092119,111058
EV_2016_AP-Cambio_appartenenza_Provincia_092120_111079_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092120,111079
EV_2016_AP-Cambio_appartenenza_Provincia_092121_111082_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092121,111082
EV_2016_AP-Cambio_appartenenza_Provincia_092122_111099_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,CA,092,SU,111,092122,111099
EV_2016_AP-Cambio_appartenenza_Provincia_095081_111023_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OR,095,SU,111,095081,111023
EV_2016_AP-Cambio_appartenenza_Provincia_104001_090001_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OT,104,SS,090,104001,090001
EV_2016_AP-Cambio_appartenenza_Provincia_104002_090062_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OT,104,SS,090,104002,090062
EV_2016_AP-Cambio_appartenenza_Provincia_104003_090002_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OT,104,SS,090,104003,090002
EV_2016_AP-Cambio_appartenenza_Provincia_104004_090006_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OT,104,SS,090,104004,090006
EV_2016_AP-Cambio_appartenenza_Provincia_104005_090081_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OT,104,SS,090,104005,090081
EV_2016_AP-Cambio_appartenenza_Provincia_104006_090009_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OT,104,SS,090,104006,090009
EV_2016_AP-Cambio_appartenenza_Provincia_104007_090014_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OT,104,SS,090,104007,090014
EV_2016_AP-Cambio_appartenenza_Provincia_104008_090017_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OT,104,SS,090,104008,090017
EV_2016_AP-Cambio_appartenenza_Provincia_104009_090091_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OT,104,SS,090,104009,090091
EV_2016_AP-Cambio_appartenenza_Provincia_104010_090021_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OT,104,SS,090,104010,090021
EV_2016_AP-Cambio_appartenenza_Provincia_104011_090083_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OT,104,SS,090,104011,090083
EV_2016_AP-Cambio_appartenenza_Provincia_104012_090035_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OT,104,SS,090,104012,090035
EV_2016_AP-Cambio_appartenenza_Provincia_104013_090084_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OT,104,SS,090,104013,090084
EV_2016_AP-Cambio_appartenenza_Provincia_104014_090036_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OT,104,SS,090,104014,090036
EV_2016_AP-Cambio_appartenenza_Provincia_104015_090037_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OT,104,SS,090,104015,090037
EV_2016_AP-Cambio_appartenenza_Provincia_104016_090041_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OT,104,SS,090,104016,090041
EV_2016_AP-Cambio_appartenenza_Provincia_104017_090047_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OT,104,SS,090,104017,090047
EV_2016_AP-Cambio_appartenenza_Provincia_104018_090049_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OT,104,SS,090,104018,090049
EV_2016_AP-Cambio_appartenenza_Provincia_104019_090090_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OT,104,SS,090,104019,090090
EV_2016_AP-Cambio_appartenenza_Provincia_104020_090054_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OT,104,SS,090,104020,090054
EV_2016_AP-Cambio_appartenenza_Provincia_104021_090085_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OT,104,SS,090,104021,090085
EV_2016_AP-Cambio_appartenenza_Provincia_104022_090063_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OT,104,SS,090,104022,090063
EV_2016_AP-Cambio_appartenenza_Provincia_104023_090092_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OT,104,SS,090,104023,090092
EV_2016_AP-Cambio_appartenenza_Provincia_104024_090080_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OT,104,SS,090,104024,090080
EV_2016_AP-Cambio_appartenenza_Provincia_104025_090070_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OT,104,SS,090,104025,090070
EV_2016_AP-Cambio_appartenenza_Provincia_104026_090074_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OT,104,SS,090,104026,090074
EV_2016_AP-Cambio_appartenenza_Provincia_105001_091002_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OG,105,NU,091,105001,091002
EV_2016_AP-Cambio_appartenenza_Provincia_105002_091005_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OG,105,NU,091,105002,091005
EV_2016_AP-Cambio_appartenenza_Provincia_105003_091006_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OG,105,NU,091,105003,091006
EV_2016_AP-Cambio_appartenenza_Provincia_105004_091103_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OG,105,NU,091,105004,091103
EV_2016_AP-Cambio_appartenenza_Provincia_105005_091019_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OG,105,NU,091,105005,091019
EV_2016_AP-Cambio_appartenenza_Provincia_105006_091026_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OG,105,NU,091,105006,091026
EV_2016_AP-Cambio_appartenenza_Provincia_105007_091031_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OG,105,NU,091,105007,091031
EV_2016_AP-Cambio_appartenenza_Provincia_105008_091032_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OG,105,NU,091,105008,091032
EV_2016_AP-Cambio_appartenenza_Provincia_105009_091035_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OG,105,NU,091,105009,091035
EV_2016_AP-Cambio_appartenenza_Provincia_105010_091037_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OG,105,NU,091,105010,091037
EV_2016_AP-Cambio_appartenenza_Provincia_105011_091039_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OG,105,NU,091,105011,091039
EV_2016_AP-Cambio_appartenenza_Provincia_105012_091042_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OG,105,NU,091,105012,091042
EV_2016_AP-Cambio_appartenenza_Provincia_105013_091069_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OG,105,NU,091,105013,091069
EV_2016_AP-Cambio_appartenenza_Provincia_105014_091072_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OG,105,NU,091,105014,091072
EV_2016_AP-Cambio_appartenenza_Provincia_105015_111081_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OG,105,SU,111,105015,111081
EV_2016_AP-Cambio_appartenenza_Provincia_105016_091088_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OG,105,NU,091,105016,091088
EV_2016_AP-Cambio_appartenenza_Provincia_105017_091089_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OG,105,NU,091,105017,091089
EV_2016_AP-Cambio_appartenenza_Provincia_105018_091095_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OG,105,NU,091,105018,091095
EV_2016_AP-Cambio_appartenenza_Provincia_105019_091097_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OG,105,NU,091,105019,091097
EV_2016_AP-Cambio_appartenenza_Provincia_105020_091098_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OG,105,NU,091,105020,091098
EV_2016_AP-Cambio_appartenenza_Provincia_105021_091099_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OG,105,NU,091,105021,091099
EV_2016_AP-Cambio_appartenenza_Provincia_105022_091100_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OG,105,NU,091,105022,091100
EV_2016_AP-Cambio_appartenenza_Provincia_105023_091101_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,OG,105,NU,091,105023,091101
EV_2016_AP-Cambio_appartenenza_Provincia_106001_111001_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,VS,106,SU,111,106001,111001
EV_2016_AP-Cambio_appartenenza_Provincia_106002_111005_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,VS,106,SU,111,106002,111005
EV_2016_AP-Cambio_appartenenza_Provincia_106003_111012_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,VS,106,SU,111,106003,111012
EV_2016_AP-Cambio_appartenenza_Provincia_106004_111022_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,VS,106,SU,111,106004,111022
EV_2016_AP-Cambio_appartenenza_Provincia_106005_111024_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,VS,106,SU,111,106005,111024
EV_2016_AP-Cambio_appartenenza_Provincia_106006_111027_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,VS,106,SU,111,106006,111027
EV_2016_AP-Cambio_appartenenza_Provincia_106007_111031_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,VS,106,SU,111,106007,111031
EV_2016_AP-Cambio_appartenenza_Provincia_106008_111034_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,VS,106,SU,111,106008,111034
EV_2016_AP-Cambio_appartenenza_Provincia_106009_111037_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,VS,106,SU,111,106009,111037
EV_2016_AP-Cambio_appartenenza_Provincia_106010_111038_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,VS,106,SU,111,106010,111038
EV_2016_AP-Cambio_appartenenza_Provincia_106011_111052_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,VS,106,SU,111,106011,111052
EV_2016_AP-Cambio_appartenenza_Provincia_106012_111053_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,VS,106,SU,111,106012,111053
EV_2016_AP-Cambio_appartenenza_Provincia_106013_111059_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,VS,106,SU,111,106013,111059
EV_2016_AP-Cambio_appartenenza_Provincia_106014_111062_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,VS,106,SU,111,106014,111062
EV_2016_AP-Cambio_appartenenza_Provincia_106015_111067_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,VS,106,SU,111,106015,111067
EV_2016_AP-Cambio_appartenenza_Provincia_106016_111072_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,VS,106,SU,111,106016,111072
EV_2016_AP-Cambio_appartenenza_Provincia_106017_111073_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,VS,106,SU,111,106017,111073
EV_2016_AP-Cambio_appartenenza_Provincia_106018_111077_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,VS,106,SU,111,106018,111077
EV_2016_AP-Cambio_appartenenza_Provincia_106019_111078_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,VS,106,SU,111,106019,111078
EV_2016_AP-Cambio_appartenenza_Provincia_106020_111080_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,VS,106,SU,111,106020,111080
EV_2016_AP-Cambio_appartenenza_Provincia_106021_111083_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,VS,106,SU,111,106021,111083
EV_2016_AP-Cambio_appartenenza_Provincia_106022_111091_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,VS,106,SU,111,106022,111091
EV_2016_AP-Cambio_appartenenza_Provincia_106023_111092_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,VS,106,SU,111,106023,111092
EV_2016_AP-Cambio_appartenenza_Provincia_106024_111094_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,VS,106,SU,111,106024,111094
EV_2016_AP-Cambio_appartenenza_Provincia_106025_111096_28-04-2016,AP-Cambio appartenenza Provincia,2016,28/04/2016,VS,106,SU,111,106025,111096
