anno_evento,data_evento,tipo_var,sigla_prov,cod_prov,cod_com,sigla_prov_ass,cod_prov_ass,cod_com_ass
2006,20/07/2006,CE-Cessione territorio,UD,030,030062,UD,030,030074
2006,20/07/2006,AQ-Acquisizione territorio,UD,030,030062,UD,030,030074
2006,20/07/2006,CE-Cessione territorio,UD,030,030074,UD,030,030011
2006,20/07/2006,AQ-Acquisizione territorio,UD,030,030074,UD,030,030011
2006,20/07/2006,CE-Cessione territorio,UD,030,030074,UD,030,030062
2006,20/07/2006,AQ-Acquisizione territorio,UD,030,030074,UD,030,030062
2006,13/07/2006,CE-Cessione territorio,PE,068,068028,PE,068,068041
2006,13/07/2006,AQ-Acquisizione territorio,PE,068,068041,PE,068,068028
2006,12/05/2006,CE-Cessione territorio,PV,018,018011,PV,018,018038
2006,12/05/2006,AQ-Acquisizione territorio,PV,018,018011,PV,018,018038
2006,12/05/2006,CE-Cessione territorio,PV,018,018038,PV,018,018011
2006,12/05/2006,AQ-Acquisizione territorio,PV,018,018038,PV,018,018011
2006,10/03/2006,AQ-Acquisizione territorio,TA,073,073023,TA,073,073027
2006,10/03/2006,CE-Cessione territorio,TA,073,073023,TA,073,073027
2006,10/03/2006,AQ-Acquisizione territorio,TA,073,073027,TA,073,073023
2006,10/03/2006,CE-Cessione territorio,TA,073,073027,TA,073,073023
2006,04/03/2006,CE-Cessione territorio,BG,016,016086,BG,016,016128
2006,04/03/2006,AQ-Acquisizione territorio,BG,016,016128,BG,016,016086
2006,09/02/2006,CE-Cessione territorio,UD,030,030017,UD,030,030115
2006,09/02/2006,AQ-Acquisizione territorio,UD,030,030115,UD,030,030017
2006,07/01/2006,CE-Cessione territorio,MS,045,045004,MS,045,045007
2006,07/01/2006,AQ-Acquisizione territorio,MS,045,045007,MS,045,045004
2006,01/01/2006,AP-Cambio appartenenza Provincia,SS,090,090001,OT,104,104001
2006,01/01/2006,AP-Cambio appartenenza Provincia,SS,090,090002,OT,104,104003
2006,01/01/2006,AP-Cambio appartenenza Provincia,SS,090,090006,OT,104,104004
2006,01/01/2006,AP-Cambio appartenenza Provincia,SS,090,090009,OT,104,104006
2006,01/01/2006,AP-Cambio appartenenza Provincia,SS,090,090014,OT,104,104007
2006,01/01/2006,AP-Cambio appartenenza Provincia,SS,090,090017,OT,104,104008
2006,01/01/2006,AP-Cambio appartenenza Provincia,SS,090,090021,OT,104,104010
2006,01/01/2006,AP-Cambio appartenenza Provincia,SS,090,090035,OT,104,104012
2006,01/01/2006,AP-Cambio appartenenza Provincia,SS,090,090036,OT,104,104014
2006,01/01/2006,AP-Cambio appartenenza Provincia,SS,090,090037,OT,104,104015
2006,01/01/2006,AP-Cambio appartenenza Provincia,SS,090,090041,OT,104,104016
2006,01/01/2006,AP-Cambio appartenenza Provincia,SS,090,090047,OT,104,104017
2006,01/01/2006,AP-Cambio appartenenza Provincia,SS,090,090049,OT,104,104018
2006,01/01/2006,AP-Cambio appartenenza Provincia,SS,090,090054,OT,104,104020
2006,01/01/2006,AP-Cambio appartenenza Provincia,SS,090,090062,OT,104,104002
2006,01/01/2006,AP-Cambio appartenenza Provincia,SS,090,090063,OT,104,104022
2006,01/01/2006,AP-Cambio appartenenza Provincia,SS,090,090070,OT,104,104025
2006,01/01/2006,AP-Cambio appartenenza Provincia,SS,090,090074,OT,104,104026
2006,01/01/2006,AP-Cambio appartenenza Provincia,SS,090,090080,OT,104,104024
2006,01/01/2006,AP-Cambio appartenenza Provincia,SS,090,090081,OT,104,104005
2006,01/01/2006,AP-Cambio appartenenza Provincia,SS,090,090083,OT,104,104011
2006,01/01/2006,AP-Cambio appartenenza Provincia,SS,090,090084,OT,104,104013
2006,01/01/2006,AP-Cambio appartenenza Provincia,SS,090,090085,OT,104,104021
2006,01/01/2006,AP-Cambio appartenenza Provincia,SS,090,090090,OT,104,104019
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091002,OG,105,105001
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091005,OG,105,105002
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091006,OG,105,105003
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091013,OR,095,095079
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091014,OT,104,104009
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091019,OG,105,105005
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091020,CA,092,092110
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091021,CA,092,092111
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091022,CA,092,092112
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091023,OR,095,095080
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091026,OG,105,105006
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091029,OR,095,095081
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091030,CA,092,092113
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091031,OG,105,105007
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091032,OG,105,105008
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091034,CA,092,092114
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091035,OG,105,105009
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091036,OR,095,095082
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091037,OG,105,105010
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091039,OG,105,105011
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091042,OG,105,105012
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091045,OR,095,095083
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091048,OR,095,095084
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091049,OR,095,095085
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091052,CA,092,092115
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091053,CA,092,092116
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091054,CA,092,092117
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091065,CA,092,092118
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091069,OG,105,105013
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091072,OG,105,105014
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091074,CA,092,092119
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091075,OR,095,095086
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091076,OT,104,104023
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091080,CA,092,092120
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091081,OG,105,105015
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091082,CA,092,092121
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091087,OR,095,095087
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091088,OG,105,105016
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091089,OG,105,105017
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091092,OR,095,095088
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091095,OG,105,105018
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091097,OG,105,105019
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091098,OG,105,105020
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091099,OG,105,105021
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091100,OG,105,105022
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091101,OG,105,105023
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091102,CA,092,092122
2006,01/01/2006,AP-Cambio appartenenza Provincia,NU,091,091103,OG,105,105004
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092001,VS,106,106001
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092006,VS,106,106002
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092007,CI,107,107001
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092010,CI,107,107002
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092012,CI,107,107003
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092013,CI,107,107004
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092014,VS,106,106003
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092019,CI,107,107005
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092021,CI,107,107006
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092022,VS,106,106004
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092023,VS,106,106005
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092025,VS,106,106006
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092026,CI,107,107007
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092028,CI,107,107008
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092029,VS,106,106007
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092032,VS,106,106008
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092033,CI,107,107009
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092034,VS,106,106009
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092035,VS,106,106010
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092040,CI,107,107011
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092041,CI,107,107012
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092043,CI,107,107013
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092045,VS,106,106011
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092046,VS,106,106012
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092047,CI,107,107014
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092049,CI,107,107016
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092052,VS,106,106013
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092055,VS,106,106014
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092056,CI,107,107017
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092057,VS,106,106015
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092060,CI,107,107018
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092062,CI,107,107019
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092063,CI,107,107020
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092065,VS,106,106016
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092067,VS,106,106017
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092072,VS,106,106018
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092073,VS,106,106019
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092076,VS,106,106020
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092077,VS,106,106021
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092085,CI,107,107021
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092086,VS,106,106022
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092087,VS,106,106023
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092089,VS,106,106024
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092092,VS,106,106025
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092093,VS,106,106026
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092094,CI,107,107022
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092095,VS,106,106027
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092096,VS,106,106028
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092103,CI,107,107010
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092104,CI,107,107023
2006,01/01/2006,AP-Cambio appartenenza Provincia,CA,092,092107,CI,107,107015
2005,11/05/2005,CD-Cambio denominazione,TN,022,022162,TN,022,022162
2005,04/05/2005,AQ-Acquisizione territorio,BZ,021,021029,BZ,021,021053
2005,04/05/2005,CE-Cessione territorio,BZ,021,021053,BZ,021,021029
2005,04/05/2005,CD-Cambio denominazione,TN,022,022156,TN,022,022156
2005,19/02/2005,AQ-Acquisizione territorio,MI,015,015134,MI,015,015164
2005,19/02/2005,CE-Cessione territorio,MI,015,015164,MI,015,015134
2005,19/02/2005,CE-Cessione territorio,PV,018,018110,PV,018,018135
2005,19/02/2005,AQ-Acquisizione territorio,PV,018,018135,PV,018,018110
2005,08/01/2005,CE-Cessione territorio,PV,018,018023,PV,018,018119
2005,08/01/2005,AQ-Acquisizione territorio,PV,018,018119,PV,018,018023
2004,26/10/2004,CE-Cessione territorio,BO,037,037040,BO,037,037051
2004,26/10/2004,AQ-Acquisizione territorio,BO,037,037040,BO,037,037051
2004,26/10/2004,AQ-Acquisizione territorio,BO,037,037051,BO,037,037040
2004,26/10/2004,CE-Cessione territorio,BO,037,037051,BO,037,037040
2004,28/08/2004,CE-Cessione territorio,PV,018,018119,PV,018,018162
2004,28/08/2004,AQ-Acquisizione territorio,PV,018,018162,PV,018,018119
2004,14/08/2004,CD-Cambio denominazione,BG,016,016192,BG,016,016192
2004,01/07/2004,AQ-Acquisizione territorio,BO,037,037009,BO,037,037050
2004,01/07/2004,CE-Cessione territorio,BO,037,037009,BO,037,037050
2004,01/07/2004,AQ-Acquisizione territorio,BO,037,037050,BO,037,037009
2004,01/07/2004,CE-Cessione territorio,BO,037,037050,BO,037,037009
2004,08/06/2004,CECS-Cessione territorio per costituzione nuova unità,MI,015,015027,MI,015,015250
2004,08/06/2004,CS-Costituzione,MI,015,015250,MI,015,015027
2004,08/06/2004,AQ-Acquisizione territorio,LC,097,097009,LC,097,097021
2004,08/06/2004,CE-Cessione territorio,LC,097,097021,LC,097,097009
2004,08/06/2004,AQ-Acquisizione territorio,LO,098,098018,LO,098,098041
2004,08/06/2004,CE-Cessione territorio,LO,098,098018,LO,098,098041
2004,08/06/2004,AQ-Acquisizione territorio,LO,098,098041,LO,098,098018
2004,08/06/2004,CE-Cessione territorio,LO,098,098041,LO,098,098018
2004,04/06/2004,AQ-Acquisizione territorio,FG,071,071036,FG,071,071063
2004,04/06/2004,CE-Cessione territorio,FG,071,071036,FG,071,071063
2004,04/06/2004,AQ-Acquisizione territorio,FG,071,071063,FG,071,071036
2004,04/06/2004,CE-Cessione territorio,FG,071,071063,FG,071,071036
2004,12/05/2004,AQ-Acquisizione territorio,LE,075,075029,LE,075,075075
2004,12/05/2004,CE-Cessione territorio,LE,075,075029,LE,075,075075
2004,12/05/2004,AQ-Acquisizione territorio,LE,075,075075,LE,075,075029
2004,12/05/2004,CE-Cessione territorio,LE,075,075075,LE,075,075029
2004,10/04/2004,CE-Cessione territorio,MI,015,015117,MI,015,015119
2004,10/04/2004,AQ-Acquisizione territorio,MI,015,015119,MI,015,015117
2004,01/04/2004,AQ-Acquisizione territorio,UD,030,030052,UD,030,030116
2004,01/04/2004,CE-Cessione territorio,UD,030,030052,UD,030,030116
2004,01/04/2004,AQ-Acquisizione territorio,UD,030,030116,UD,030,030052
2004,01/04/2004,CE-Cessione territorio,UD,030,030116,UD,030,030052
2003,29/10/2003,CD-Cambio denominazione,BZ,021,021052,BZ,021,021052
2003,03/10/2003,CE-Cessione territorio,FG,071,071036,FG,071,071063
2003,03/10/2003,AQ-Acquisizione territorio,FG,071,071063,FG,071,071036
2003,17/04/2003,CE-Cessione territorio,PN,093,093022,PN,093,093036
2003,17/04/2003,AQ-Acquisizione territorio,PN,093,093036,PN,093,093022
2003,06/03/2003,AQES-Acquisizione per estinzione,MI,015,015027,MI,015,015250
2003,06/03/2003,ES-Estinzione,MI,015,015250,MI,015,015027
2003,01/01/2003,ES-Estinzione,CO,013,013208,CO,013,013248
2003,01/01/2003,ES-Estinzione,CO,013,013210,CO,013,013248
2003,01/01/2003,CS-Costituzione,CO,013,013248,CO,013,013208
2003,01/01/2003,CS-Costituzione,CO,013,013248,CO,013,013210
2002,26/10/2002,AQ-Acquisizione territorio,MI,015,015010,MI,015,015204
2002,26/10/2002,CE-Cessione territorio,MI,015,015204,MI,015,015010
2002,26/10/2002,CE-Cessione territorio,BG,016,016039,BG,016,016196
2002,26/10/2002,AQ-Acquisizione territorio,BG,016,016196,BG,016,016039
2002,26/10/2002,AQ-Acquisizione territorio,BG,016,016196,BG,016,016246
2002,26/10/2002,CE-Cessione territorio,BG,016,016246,BG,016,016196
2002,26/10/2002,AQ-Acquisizione territorio,BS,017,017001,BS,017,017160
2002,26/10/2002,AQ-Acquisizione territorio,BS,017,017040,BS,017,017163
2002,26/10/2002,CE-Cessione territorio,BS,017,017160,BS,017,017001
2002,26/10/2002,CE-Cessione territorio,BS,017,017163,BS,017,017040
2002,26/10/2002,CE-Cessione territorio,PV,018,018053,PV,018,018181
2002,26/10/2002,AQ-Acquisizione territorio,PV,018,018053,PV,018,018181
2002,26/10/2002,AQ-Acquisizione territorio,PV,018,018181,PV,018,018053
2002,26/10/2002,CE-Cessione territorio,PV,018,018181,PV,018,018053
2002,07/06/2002,CD-Cambio denominazione,PU,041,041035,PU,041,041035
2001,12/12/2001,CECS-Cessione territorio per costituzione nuova unità,MI,015,015027,MI,015,015250
2001,12/12/2001,CS-Costituzione,MI,015,015250,MI,015,015027
2001,15/10/2001,CECS-Cessione territorio per costituzione nuova unità,RM,058,058047,RM,058,058122
2001,15/10/2001,CECS-Cessione territorio per costituzione nuova unità,RM,058,058059,RM,058,058122
2001,15/10/2001,CS-Costituzione,RM,058,058122,RM,058,058047
2001,15/10/2001,CS-Costituzione,RM,058,058122,RM,058,058059
2000,16/07/2000,CE-Cessione territorio,VR,023,023012,VR,023,023040
2000,16/07/2000,CE-Cessione territorio,VR,023,023012,VR,023,023055
2000,16/07/2000,AQ-Acquisizione territorio,VR,023,023040,VR,023,023012
2000,16/07/2000,AQ-Acquisizione territorio,VR,023,023055,VR,023,023012
2000,14/04/2000,AQ-Acquisizione territorio,BS,017,017046,BS,017,017166
2000,14/04/2000,CE-Cessione territorio,BS,017,017166,BS,017,017046
2000,11/02/2000,AQ-Acquisizione territorio,TA,073,073023,TA,073,073027
2000,11/02/2000,CE-Cessione territorio,TA,073,073023,TA,073,073027
2000,11/02/2000,CE-Cessione territorio,TA,073,073027,TA,073,073023
2000,11/02/2000,AQ-Acquisizione territorio,TA,073,073027,TA,073,073023
2000,01/01/2000,AQ-Acquisizione territorio,TO,001,001109,TO,001,001218
2000,01/01/2000,CE-Cessione territorio,TO,001,001218,TO,001,001109
1999,08/12/1999,CE-Cessione territorio,TN,022,022036,TN,022,022039
1999,08/12/1999,AQ-Acquisizione territorio,TN,022,022039,TN,022,022036
1999,22/10/1999,CD-Cambio denominazione,FG,071,071049,FG,071,071049
1999,20/09/1999,CD-Cambio denominazione,TP,081,081003,TP,081,081003
1999,16/09/1999,CE-Cessione territorio,GE,010,010043,GE,010,010060
1999,16/09/1999,AQ-Acquisizione territorio,GE,010,010060,GE,010,010043
1999,27/07/1999,CE-Cessione territorio,SO,014,014005,SO,014,014029
1999,27/07/1999,AQ-Acquisizione territorio,SO,014,014005,SO,014,014029
1999,27/07/1999,CE-Cessione territorio,SO,014,014029,SO,014,014005
1999,27/07/1999,AQ-Acquisizione territorio,SO,014,014029,SO,014,014005
1999,14/07/1999,AQ-Acquisizione territorio,TN,022,022050,TN,022,022196
1999,14/07/1999,CE-Cessione territorio,TN,022,022050,TN,022,022196
1999,14/07/1999,AQ-Acquisizione territorio,TN,022,022196,TN,022,022050
1999,14/07/1999,CE-Cessione territorio,TN,022,022196,TN,022,022050
1999,02/04/1999,CECS-Cessione territorio per costituzione nuova unità,VE,027,027042,VE,027,027044
1999,02/04/1999,CS-Costituzione,VE,027,027044,VE,027,027042
1999,13/01/1999,CE-Cessione territorio,KR,101,101002,KR,101,101006
1999,13/01/1999,AQ-Acquisizione territorio,KR,101,101002,KR,101,101006
1999,13/01/1999,CE-Cessione territorio,KR,101,101006,KR,101,101002
1999,13/01/1999,AQ-Acquisizione territorio,KR,101,101006,KR,101,101002
1999,01/01/1999,ES-Estinzione,BI,096,096036,BI,096,096084
1999,01/01/1999,ES-Estinzione,BI,096,096045,BI,096,096084
1999,01/01/1999,CS-Costituzione,BI,096,096084,BI,096,096036
1999,01/01/1999,CS-Costituzione,BI,096,096084,BI,096,096045
1998,09/12/1998,CE-Cessione territorio,AQ,066,066057,AQ,066,066092
1998,09/12/1998,AQ-Acquisizione territorio,AQ,066,066092,AQ,066,066057
1998,23/10/1998,AQ-Acquisizione territorio,TN,022,022039,BL,025,025044
1998,23/10/1998,CE-Cessione territorio,BL,025,025044,TN,022,022039
1998,01/09/1998,ES-Estinzione,AT,005,005043,AT,005,005121
1998,01/09/1998,ES-Estinzione,AT,005,005078,AT,005,005121
1998,01/09/1998,ES-Estinzione,AT,005,005102,AT,005,005121
1998,01/09/1998,CS-Costituzione,AT,005,005121,AT,005,005043
1998,01/09/1998,CS-Costituzione,AT,005,005121,AT,005,005078
1998,01/09/1998,CS-Costituzione,AT,005,005121,AT,005,005102
1998,23/05/1998,AQ-Acquisizione territorio,FC,040,040007,FC,040,040015
1998,23/05/1998,CE-Cessione territorio,FC,040,040007,FC,040,040015
1998,23/05/1998,AQ-Acquisizione territorio,FC,040,040015,FC,040,040007
1998,23/05/1998,CE-Cessione territorio,FC,040,040015,FC,040,040007
1998,19/04/1998,CE-Cessione territorio,MI,015,015115,PV,018,018150
1998,19/04/1998,AQ-Acquisizione territorio,MI,015,015115,PV,018,018150
1998,19/04/1998,AQ-Acquisizione territorio,PV,018,018150,MI,015,015115
1998,19/04/1998,CE-Cessione territorio,PV,018,018150,MI,015,015115
1997,26/07/1997,AQ-Acquisizione territorio,VA,012,012069,VA,012,012100
1997,26/07/1997,CE-Cessione territorio,VA,012,012100,VA,012,012069
1997,26/07/1997,CE-Cessione territorio,MI,015,015007,MI,015,015041
1997,26/07/1997,AQ-Acquisizione territorio,MI,015,015007,MI,015,015041
1997,26/07/1997,CE-Cessione territorio,MI,015,015010,MI,015,015200
1997,26/07/1997,AQ-Acquisizione territorio,MI,015,015041,MI,015,015007
1997,26/07/1997,CE-Cessione territorio,MI,015,015041,MI,015,015007
1997,26/07/1997,AQ-Acquisizione territorio,MI,015,015146,MI,015,015209
1997,26/07/1997,AQ-Acquisizione territorio,MI,015,015200,MI,015,015010
1997,26/07/1997,CE-Cessione territorio,MI,015,015209,MI,015,015146
1997,26/07/1997,AQ-Acquisizione territorio,LO,098,098029,LO,098,098054
1997,26/07/1997,CE-Cessione territorio,LO,098,098029,LO,098,098054
1997,26/07/1997,AQ-Acquisizione territorio,LO,098,098054,LO,098,098029
1997,26/07/1997,CE-Cessione territorio,LO,098,098054,LO,098,098029
1997,07/02/1997,CE-Cessione territorio,NU,091,091013,NU,091,091049
1997,07/02/1997,AQ-Acquisizione territorio,NU,091,091049,NU,091,091013
1996,07/12/1996,CE-Cessione territorio,PD,028,028014,PD,028,028068
1996,07/12/1996,AQ-Acquisizione territorio,PD,028,028068,PD,028,028014
1996,01/09/1996,AQ-Acquisizione territorio,VR,023,023012,VR,023,023040
1996,01/09/1996,AQ-Acquisizione territorio,VR,023,023012,VR,023,023055
1996,01/09/1996,CE-Cessione territorio,VR,023,023040,VR,023,023012
1996,01/09/1996,CE-Cessione territorio,VR,023,023055,VR,023,023012
1996,13/08/1996,CD-Cambio denominazione,SS,090,090044,SS,090,090044
1996,01/03/1996,AQ-Acquisizione territorio,TO,001,001206,TO,001,001287
1996,01/03/1996,CE-Cessione territorio,TO,001,001287,TO,001,001206
1996,14/02/1996,CE-Cessione territorio,TN,022,022153,TN,022,022191
1996,14/02/1996,AQ-Acquisizione territorio,TN,022,022191,TN,022,022153
1996,24/01/1996,CECS-Cessione territorio per costituzione nuova unità,SS,090,090017,SS,090,090090
1996,24/01/1996,CS-Costituzione,SS,090,090090,SS,090,090017
1995,21/09/1995,AQES-Acquisizione per estinzione,RM,058,058057,RM,058,058121
1995,21/09/1995,ES-Estinzione,RM,058,058121,RM,058,058057
1995,31/08/1995,CE-Cessione territorio,BZ,021,021056,BZ,021,021064
1995,31/08/1995,AQ-Acquisizione territorio,BZ,021,021064,BZ,021,021056
1995,05/05/1995,CE-Cessione territorio,MI,015,015015,MI,015,015115
1995,05/05/1995,AQ-Acquisizione territorio,MI,015,015015,MI,015,015115
1995,05/05/1995,AQ-Acquisizione territorio,MI,015,015115,MI,015,015015
1995,05/05/1995,CE-Cessione territorio,MI,015,015115,MI,015,015015
1995,05/05/1995,CE-Cessione territorio,MI,015,015139,MI,015,015171
1995,05/05/1995,AQ-Acquisizione territorio,MI,015,015139,MI,015,015171
1995,05/05/1995,AQ-Acquisizione territorio,MI,015,015171,MI,015,015139
1995,05/05/1995,CE-Cessione territorio,MI,015,015171,MI,015,015139
1995,05/05/1995,AQ-Acquisizione territorio,BS,017,017127,BS,017,017136
1995,05/05/1995,CE-Cessione territorio,BS,017,017136,BS,017,017127
1995,27/04/1995,CD-Cambio denominazione,AT,005,005001,AT,005,005001
1995,24/03/1995,ES-Estinzione,PD,028,028024,PD,028,028106
1995,24/03/1995,ES-Estinzione,PD,028,028025,PD,028,028106
1995,24/03/1995,CS-Costituzione,PD,028,028106,PD,028,028024
1995,24/03/1995,CS-Costituzione,PD,028,028106,PD,028,028025
1995,01/01/1995,AP-Cambio appartenenza Provincia,VC,002,002001,BI,096,096001
1995,01/01/1995,AP-Cambio appartenenza Provincia,VC,002,002005,BI,096,096002
1995,01/01/1995,AP-Cambio appartenenza Provincia,VC,002,002010,BI,096,096003
1995,01/01/1995,AP-Cambio appartenenza Provincia,VC,002,002012,BI,096,096004
1995,01/01/1995,AP-Cambio appartenenza Provincia,VC,002,002013,BI,096,096005
1995,01/01/1995,AP-Cambio appartenenza Provincia,VC,002,002018,BI,096,096006
1995,01/01/1995,AP-Cambio appartenenza Provincia,VC,002,002020,BI,096,096007
1995,01/01/1995,AP-Cambio appartenenza Provincia,VC,002,002022,BI,096,096008
1995,01/01/1995,AP-Cambio appartenenza Provincia,VC,002,002023,BI,096,096009
1995,01/01/1995,AP-Cambio appartenenza Provincia,VC,002,002024,BI,096,096010
1995,01/01/1995,AP-Cambio appartenenza Provincia,VC,002,002026,BI,096,096011
1995,01/01/1995,AP-Cambio appartenenza Provincia,VC,002,002027,BI,096,096012
1995,01/01/1995,AP-Cambio appartenenza Provincia,VC,002,002028,BI,096,096013
1995,01/01/1995,AP-Cambio appartenenza Provincia,VC,002,002034,BI,096,096014
1995,01/01/1995,AP-Cambio appartenenza Provincia,VC,002,002036,BI,096,096015
1995,01/01/1995,AP-Cambio appartenenza Provincia,VC,002,002037,BI,096,096016
1995,01/01/1995,AP-Cambio appartenenza Provincia,VC,002,002039,BI,096,096017
1995,01/01/1995,AP-Cambio appartenenza Provincia,VC,002,002040,BI,096,096018
1995,01/01/1995,AP-Cambio appartenenza Provincia,VC,002,002044,BI,096,096019
1995,01/01/1995,AP-Cambio appartenenza Provincia,VC,002,002046,BI,096,096020
1995,01/01/1995,AP-Cambio appartenenza Provincia,VC,002,002050,BI,096,096021
1995,01/01/1995,AP-Cambio appartenenza Provincia,VC,002,002051,BI,096,096022
1995,01/01/1995,AP-Cambio appartenenza Provincia,VC,002,002053,BI,096,096023
